"scenario","model","variable","horizon","target_date","rel_rmsfe"
"baseline","Full","INDPRO",3,2004-04-30,NA
"baseline","Full","INDPRO",3,2004-05-31,NA
"baseline","Full","INDPRO",3,2004-06-30,NA
"baseline","Full","INDPRO",3,2004-07-31,NA
"baseline","Full","INDPRO",3,2004-08-31,NA
"baseline","Full","INDPRO",3,2004-09-30,NA
"baseline","Full","INDPRO",3,2004-10-31,NA
"baseline","Full","INDPRO",3,2004-11-30,NA
"baseline","Full","INDPRO",3,2004-12-31,NA
"baseline","Full","INDPRO",3,2005-01-31,NA
"baseline","Full","INDPRO",3,2005-02-28,NA
"baseline","Full","INDPRO",3,2005-03-31,NA
"baseline","Full","INDPRO",3,2005-04-30,NA
"baseline","Full","INDPRO",3,2005-05-31,NA
"baseline","Full","INDPRO",3,2005-06-30,NA
"baseline","Full","INDPRO",3,2005-07-31,NA
"baseline","Full","INDPRO",3,2005-08-31,NA
"baseline","Full","INDPRO",3,2005-09-30,NA
"baseline","Full","INDPRO",3,2005-10-31,NA
"baseline","Full","INDPRO",3,2005-11-30,NA
"baseline","Full","INDPRO",3,2005-12-31,NA
"baseline","Full","INDPRO",3,2006-01-31,NA
"baseline","Full","INDPRO",3,2006-02-28,NA
"baseline","Full","INDPRO",3,2006-03-31,1.03164280498796
"baseline","Full","INDPRO",3,2006-04-30,1.02914161391114
"baseline","Full","INDPRO",3,2006-05-31,1.02705520229178
"baseline","Full","INDPRO",3,2006-06-30,1.01949058293415
"baseline","Full","INDPRO",3,2006-07-31,1.01233062043238
"baseline","Full","INDPRO",3,2006-08-31,0.984341766723045
"baseline","Full","INDPRO",3,2006-09-30,0.963536538056935
"baseline","Full","INDPRO",3,2006-10-31,0.949158671319533
"baseline","Full","INDPRO",3,2006-11-30,0.935431862225703
"baseline","Full","INDPRO",3,2006-12-31,0.933031492441324
"baseline","Full","INDPRO",3,2007-01-31,0.931220191123617
"baseline","Full","INDPRO",3,2007-02-28,0.918942258088692
"baseline","Full","INDPRO",3,2007-03-31,0.928115269406419
"baseline","Full","INDPRO",3,2007-04-30,0.918841891464773
"baseline","Full","INDPRO",3,2007-05-31,0.928337703939436
"baseline","Full","INDPRO",3,2007-06-30,0.947382938094024
"baseline","Full","INDPRO",3,2007-07-31,0.962220127167841
"baseline","Full","INDPRO",3,2007-08-31,0.964317135356637
"baseline","Full","INDPRO",3,2007-09-30,0.953165899563403
"baseline","Full","INDPRO",3,2007-10-31,0.949508482729287
"baseline","Full","INDPRO",3,2007-11-30,0.950556900344947
"baseline","Full","INDPRO",3,2007-12-31,0.947740222484464
"baseline","Full","INDPRO",3,2008-01-31,0.949062897731884
"baseline","Full","INDPRO",3,2008-02-29,0.948837385471159
"baseline","Full","INDPRO",3,2008-03-31,0.951127304226241
"baseline","Full","INDPRO",3,2008-04-30,0.936133039311298
"baseline","Full","INDPRO",3,2008-05-31,0.923990533197092
"baseline","Full","INDPRO",3,2008-06-30,0.913966267324631
"baseline","Full","INDPRO",3,2008-07-31,0.911279727785076
"baseline","Full","INDPRO",3,2008-08-31,0.892612750541929
"baseline","Full","INDPRO",3,2008-09-30,0.906074351489858
"baseline","Full","INDPRO",3,2008-10-31,0.911697729430287
"baseline","Full","INDPRO",3,2008-11-30,0.922546688637756
"baseline","Full","INDPRO",3,2008-12-31,0.918270428342197
"baseline","Full","INDPRO",3,2009-01-31,0.913326287765294
"baseline","Full","INDPRO",3,2009-02-28,0.901929273975198
"baseline","Full","INDPRO",3,2009-03-31,0.881151179742638
"baseline","Full","INDPRO",3,2009-04-30,0.865612130915904
"baseline","Full","INDPRO",3,2009-05-31,0.850767731577008
"baseline","Full","INDPRO",3,2009-06-30,0.843311288144855
"baseline","Full","INDPRO",3,2009-07-31,0.844823776119238
"baseline","Full","INDPRO",3,2009-08-31,0.853195508780478
"baseline","Full","INDPRO",3,2009-09-30,0.864440109857225
"baseline","Full","INDPRO",3,2009-10-31,0.869459350168328
"baseline","Full","INDPRO",3,2009-11-30,0.870272222484559
"baseline","Full","INDPRO",3,2009-12-31,0.870000042540865
"baseline","Full","INDPRO",3,2010-01-31,0.869518990169821
"baseline","Full","INDPRO",3,2010-02-28,0.869520439927741
"baseline","Full","INDPRO",3,2010-03-31,0.866793696776101
"baseline","Full","INDPRO",3,2010-04-30,0.865053326010968
"baseline","Full","INDPRO",3,2010-05-31,0.860260154401975
"baseline","Full","INDPRO",3,2010-06-30,0.857814444876026
"baseline","Full","INDPRO",3,2010-07-31,0.854891943851131
"baseline","Full","INDPRO",3,2010-08-31,0.854022989837787
"baseline","Full","INDPRO",3,2010-09-30,0.841200502600599
"baseline","Full","INDPRO",3,2010-10-31,0.837073652738558
"baseline","Full","INDPRO",3,2010-11-30,0.837228605218724
"baseline","Full","INDPRO",3,2010-12-31,0.824268229577552
"baseline","Full","INDPRO",3,2011-01-31,0.819631334155199
"baseline","Full","INDPRO",3,2011-02-28,0.820072328639448
"baseline","Full","INDPRO",3,2011-03-31,0.82283442016959
"baseline","Full","INDPRO",3,2011-04-30,0.826017396952772
"baseline","Full","INDPRO",3,2011-05-31,0.826984563053605
"baseline","Full","INDPRO",3,2011-06-30,0.828195732455942
"baseline","Full","INDPRO",3,2011-07-31,0.826259882628842
"baseline","Full","INDPRO",3,2011-08-31,0.824920458280888
"baseline","Full","INDPRO",3,2011-09-30,0.824419359593661
"baseline","Full","INDPRO",3,2011-10-31,0.825504526946226
"baseline","Full","INDPRO",3,2011-11-30,0.829444532808953
"baseline","Full","INDPRO",3,2011-12-31,0.836446052277876
"baseline","Full","INDPRO",3,2012-01-31,0.836379125764354
"baseline","Full","INDPRO",3,2012-02-29,0.837775072128656
"baseline","Full","INDPRO",3,2012-03-31,0.838858609257364
"baseline","Full","INDPRO",3,2012-04-30,0.843695172366203
"baseline","Full","INDPRO",3,2012-05-31,0.846981176640199
"baseline","Full","INDPRO",3,2012-06-30,0.847258155877297
"baseline","Full","INDPRO",3,2012-07-31,0.848103127253373
"baseline","Full","INDPRO",3,2012-08-31,0.850778758385541
"baseline","Full","INDPRO",3,2012-09-30,0.852595853039736
"baseline","Full","INDPRO",3,2012-10-31,0.853636187913564
"baseline","Full","INDPRO",3,2012-11-30,0.853268087634641
"baseline","Full","INDPRO",3,2012-12-31,0.852241725156539
"baseline","Full","INDPRO",3,2013-01-31,0.852219630764478
"baseline","Full","INDPRO",3,2013-02-28,0.851762326338454
"baseline","Full","INDPRO",3,2013-03-31,0.851734126809657
"baseline","Full","INDPRO",3,2013-04-30,0.850667133703846
"baseline","Full","INDPRO",3,2013-05-31,0.851456892192021
"baseline","Full","INDPRO",3,2013-06-30,0.853563199750535
"baseline","Full","INDPRO",3,2013-07-31,0.854384552936457
"baseline","Full","INDPRO",3,2013-08-31,0.856141125527086
"baseline","Full","INDPRO",3,2013-09-30,0.845221242263209
"baseline","Full","INDPRO",3,2013-10-31,0.832279611488292
"baseline","Full","INDPRO",3,2013-11-30,0.818613500536482
"baseline","Full","INDPRO",3,2013-12-31,0.818428636176951
"baseline","Full","INDPRO",3,2014-01-31,0.796814385082503
"baseline","Full","INDPRO",3,2014-02-28,0.783815865379676
"baseline","Full","INDPRO",3,2014-03-31,0.804586566556707
"baseline","Full","INDPRO",3,2014-04-30,0.831269758522958
"baseline","Full","INDPRO",3,2014-05-31,0.87368091208396
"baseline","Full","INDPRO",3,2014-06-30,0.897268927178758
"baseline","Full","INDPRO",3,2014-07-31,0.889134589600012
"baseline","Full","INDPRO",3,2014-08-31,0.856488379939919
"baseline","Full","INDPRO",3,2014-09-30,0.814499729185851
"baseline","Full","INDPRO",3,2014-10-31,0.793588710706274
"baseline","Full","INDPRO",3,2014-11-30,0.790691245771687
"baseline","Full","INDPRO",3,2014-12-31,0.795950297599081
"baseline","Full","INDPRO",3,2015-01-31,0.806396680148479
"baseline","Full","INDPRO",3,2015-02-28,0.849310452404172
"baseline","Full","INDPRO",3,2015-03-31,0.921991780518111
"baseline","Full","INDPRO",3,2015-04-30,0.961116774318249
"baseline","Full","INDPRO",3,2015-05-31,1.03038565105831
"baseline","Full","INDPRO",3,2015-06-30,1.0812288729094
"baseline","Full","INDPRO",3,2015-07-31,1.12298708303926
"baseline","Full","INDPRO",3,2015-08-31,1.1341714774468
"baseline","Full","INDPRO",3,2015-09-30,1.1507933350981
"baseline","Full","INDPRO",3,2015-10-31,1.1594740964669
"baseline","Full","INDPRO",3,2015-11-30,1.15745608339958
"baseline","Full","INDPRO",3,2015-12-31,1.15377781497524
"baseline","Full","INDPRO",3,2016-01-31,1.16289247371246
"baseline","Full","INDPRO",3,2016-02-29,1.16516252133798
"baseline","Full","INDPRO",3,2016-03-31,1.15219627769614
"baseline","Full","INDPRO",3,2016-04-30,1.13856349327574
"baseline","Full","INDPRO",3,2016-05-31,1.1369485970956
"baseline","Full","INDPRO",3,2016-06-30,1.13038044528987
"baseline","Full","INDPRO",3,2016-07-31,1.13846368161917
"baseline","Full","INDPRO",3,2016-08-31,1.15850285105738
"baseline","Full","INDPRO",3,2016-09-30,1.16925672774516
"baseline","Full","INDPRO",3,2016-10-31,1.17466768521791
"baseline","Full","INDPRO",3,2016-11-30,1.15580487264919
"baseline","Full","INDPRO",3,2016-12-31,1.13177459367815
"baseline","Full","INDPRO",3,2017-01-31,1.14116995115856
"baseline","Full","INDPRO",3,2017-02-28,1.1653238874814
"baseline","Full","INDPRO",3,2017-03-31,1.17626716967831
"baseline","Full","INDPRO",3,2017-04-30,1.14981526863317
"baseline","Full","INDPRO",3,2017-05-31,1.11002777563407
"baseline","Full","INDPRO",3,2017-06-30,1.09894384144745
"baseline","Full","INDPRO",3,2017-07-31,1.09560080078558
"baseline","Full","INDPRO",3,2017-08-31,1.08572563012758
"baseline","Full","INDPRO",3,2017-09-30,1.08088825521265
"baseline","Full","INDPRO",3,2017-10-31,1.06805526867372
"baseline","Full","INDPRO",3,2017-11-30,1.0638430058879
"baseline","Full","INDPRO",3,2017-12-31,1.06138436148405
"baseline","Full","INDPRO",3,2018-01-31,1.0624167814494
"baseline","Full","INDPRO",3,2018-02-28,1.06580445006513
"baseline","Full","INDPRO",3,2018-03-31,1.0647424364884
"baseline","Full","INDPRO",3,2018-04-30,1.0466175044984
"baseline","Full","INDPRO",3,2018-05-31,1.0405656872459
"baseline","Full","INDPRO",3,2018-06-30,1.02673478793579
"baseline","Full","INDPRO",3,2018-07-31,1.02494572828383
"baseline","Full","INDPRO",3,2018-08-31,1.01259410595239
"baseline","Full","INDPRO",3,2018-09-30,1.01414722654632
"baseline","Full","INDPRO",3,2018-10-31,1.01944826997063
"baseline","Full","INDPRO",3,2018-11-30,1.02287085556568
"baseline","Full","INDPRO",3,2018-12-31,1.02569813005416
"baseline","Full","INDPRO",3,2019-01-31,1.02472616619237
"baseline","Full","INDPRO",3,2019-02-28,1.02185007931567
"baseline","Full","INDPRO",3,2019-03-31,1.02775905323298
"baseline","Full","INDPRO",3,2019-04-30,1.03809815940947
"baseline","Full","INDPRO",3,2019-05-31,1.05157485287785
"baseline","Full","INDPRO",3,2019-06-30,1.05934893070873
"baseline","Full","INDPRO",3,2019-07-31,1.07063295827444
"baseline","Full","INDPRO",3,2019-08-31,1.07146997815852
"baseline","Full","INDPRO",3,2019-09-30,1.06889688703641
"baseline","Full","INDPRO",3,2019-10-31,1.06751801814828
"baseline","Full","INDPRO",3,2019-11-30,1.07050611567932
"baseline","Full","INDPRO",3,2019-12-31,1.07217162245063
"baseline","Full","INDPRO",12,2002-01-31,NA
"baseline","Full","INDPRO",12,2002-02-28,NA
"baseline","Full","INDPRO",12,2002-03-31,NA
"baseline","Full","INDPRO",12,2002-04-30,NA
"baseline","Full","INDPRO",12,2002-05-31,NA
"baseline","Full","INDPRO",12,2002-06-30,NA
"baseline","Full","INDPRO",12,2002-07-31,NA
"baseline","Full","INDPRO",12,2002-08-31,NA
"baseline","Full","INDPRO",12,2002-09-30,NA
"baseline","Full","INDPRO",12,2002-10-31,NA
"baseline","Full","INDPRO",12,2002-11-30,NA
"baseline","Full","INDPRO",12,2002-12-31,NA
"baseline","Full","INDPRO",12,2003-01-31,NA
"baseline","Full","INDPRO",12,2003-02-28,NA
"baseline","Full","INDPRO",12,2003-03-31,NA
"baseline","Full","INDPRO",12,2003-04-30,NA
"baseline","Full","INDPRO",12,2003-05-31,NA
"baseline","Full","INDPRO",12,2003-06-30,NA
"baseline","Full","INDPRO",12,2003-07-31,NA
"baseline","Full","INDPRO",12,2003-08-31,NA
"baseline","Full","INDPRO",12,2003-09-30,NA
"baseline","Full","INDPRO",12,2003-10-31,NA
"baseline","Full","INDPRO",12,2003-11-30,NA
"baseline","Full","INDPRO",12,2003-12-31,NA
"baseline","Full","INDPRO",12,2004-01-31,NA
"baseline","Full","INDPRO",12,2004-02-29,NA
"baseline","Full","INDPRO",12,2004-03-31,NA
"baseline","Full","INDPRO",12,2004-04-30,NA
"baseline","Full","INDPRO",12,2004-05-31,NA
"baseline","Full","INDPRO",12,2004-06-30,NA
"baseline","Full","INDPRO",12,2004-07-31,NA
"baseline","Full","INDPRO",12,2004-08-31,NA
"baseline","Full","INDPRO",12,2004-09-30,NA
"baseline","Full","INDPRO",12,2004-10-31,NA
"baseline","Full","INDPRO",12,2004-11-30,NA
"baseline","Full","INDPRO",12,2004-12-31,NA
"baseline","Full","INDPRO",12,2005-01-31,NA
"baseline","Full","INDPRO",12,2005-02-28,NA
"baseline","Full","INDPRO",12,2005-03-31,NA
"baseline","Full","INDPRO",12,2005-04-30,NA
"baseline","Full","INDPRO",12,2005-05-31,NA
"baseline","Full","INDPRO",12,2005-06-30,NA
"baseline","Full","INDPRO",12,2005-07-31,NA
"baseline","Full","INDPRO",12,2005-08-31,NA
"baseline","Full","INDPRO",12,2005-09-30,NA
"baseline","Full","INDPRO",12,2005-10-31,NA
"baseline","Full","INDPRO",12,2005-11-30,NA
"baseline","Full","INDPRO",12,2005-12-31,NA
"baseline","Full","INDPRO",12,2006-01-31,NA
"baseline","Full","INDPRO",12,2006-02-28,NA
"baseline","Full","INDPRO",12,2006-03-31,NA
"baseline","Full","INDPRO",12,2006-04-30,NA
"baseline","Full","INDPRO",12,2006-05-31,NA
"baseline","Full","INDPRO",12,2006-06-30,NA
"baseline","Full","INDPRO",12,2006-07-31,NA
"baseline","Full","INDPRO",12,2006-08-31,NA
"baseline","Full","INDPRO",12,2006-09-30,NA
"baseline","Full","INDPRO",12,2006-10-31,NA
"baseline","Full","INDPRO",12,2006-11-30,NA
"baseline","Full","INDPRO",12,2006-12-31,0.927771168684763
"baseline","Full","INDPRO",12,2007-01-31,0.882640941292854
"baseline","Full","INDPRO",12,2007-02-28,0.829433003882044
"baseline","Full","INDPRO",12,2007-03-31,0.77846108573791
"baseline","Full","INDPRO",12,2007-04-30,0.731326379249253
"baseline","Full","INDPRO",12,2007-05-31,0.684854285198111
"baseline","Full","INDPRO",12,2007-06-30,0.662599404138292
"baseline","Full","INDPRO",12,2007-07-31,0.651025086161653
"baseline","Full","INDPRO",12,2007-08-31,0.643146459715953
"baseline","Full","INDPRO",12,2007-09-30,0.640864910367603
"baseline","Full","INDPRO",12,2007-10-31,0.638520280772791
"baseline","Full","INDPRO",12,2007-11-30,0.640263296000983
"baseline","Full","INDPRO",12,2007-12-31,0.63855376452127
"baseline","Full","INDPRO",12,2008-01-31,0.632317565071963
"baseline","Full","INDPRO",12,2008-02-29,0.640512818718772
"baseline","Full","INDPRO",12,2008-03-31,0.633594484887739
"baseline","Full","INDPRO",12,2008-04-30,0.632087513285182
"baseline","Full","INDPRO",12,2008-05-31,0.625666466445662
"baseline","Full","INDPRO",12,2008-06-30,0.612183422928832
"baseline","Full","INDPRO",12,2008-07-31,0.620837809685825
"baseline","Full","INDPRO",12,2008-08-31,0.645411203724223
"baseline","Full","INDPRO",12,2008-09-30,0.74476308147325
"baseline","Full","INDPRO",12,2008-10-31,0.799867291660669
"baseline","Full","INDPRO",12,2008-11-30,0.84664347890324
"baseline","Full","INDPRO",12,2008-12-31,0.899179805232983
"baseline","Full","INDPRO",12,2009-01-31,0.943321405989453
"baseline","Full","INDPRO",12,2009-02-28,0.969765291032846
"baseline","Full","INDPRO",12,2009-03-31,0.986351275616846
"baseline","Full","INDPRO",12,2009-04-30,1.00015772272664
"baseline","Full","INDPRO",12,2009-05-31,1.00547861035331
"baseline","Full","INDPRO",12,2009-06-30,1.00556507269926
"baseline","Full","INDPRO",12,2009-07-31,1.01080533628664
"baseline","Full","INDPRO",12,2009-08-31,1.0141948659139
"baseline","Full","INDPRO",12,2009-09-30,1.01371278414074
"baseline","Full","INDPRO",12,2009-10-31,1.01302500095081
"baseline","Full","INDPRO",12,2009-11-30,1.01111956627024
"baseline","Full","INDPRO",12,2009-12-31,1.01188629549176
"baseline","Full","INDPRO",12,2010-01-31,1.01775716190139
"baseline","Full","INDPRO",12,2010-02-28,1.02810819589322
"baseline","Full","INDPRO",12,2010-03-31,1.04126176721145
"baseline","Full","INDPRO",12,2010-04-30,1.04749166861047
"baseline","Full","INDPRO",12,2010-05-31,1.05396908701223
"baseline","Full","INDPRO",12,2010-06-30,1.05794109856683
"baseline","Full","INDPRO",12,2010-07-31,1.05815254574674
"baseline","Full","INDPRO",12,2010-08-31,1.05686220281607
"baseline","Full","INDPRO",12,2010-09-30,1.05213722307039
"baseline","Full","INDPRO",12,2010-10-31,1.04994048774057
"baseline","Full","INDPRO",12,2010-11-30,1.04791281865253
"baseline","Full","INDPRO",12,2010-12-31,1.04428520115446
"baseline","Full","INDPRO",12,2011-01-31,1.04175491418191
"baseline","Full","INDPRO",12,2011-02-28,1.0396558374528
"baseline","Full","INDPRO",12,2011-03-31,1.03747444191116
"baseline","Full","INDPRO",12,2011-04-30,1.03626301708629
"baseline","Full","INDPRO",12,2011-05-31,1.03628688976293
"baseline","Full","INDPRO",12,2011-06-30,1.03581935286278
"baseline","Full","INDPRO",12,2011-07-31,1.03551696484078
"baseline","Full","INDPRO",12,2011-08-31,1.03538442019902
"baseline","Full","INDPRO",12,2011-09-30,1.03515820007531
"baseline","Full","INDPRO",12,2011-10-31,1.03424665655141
"baseline","Full","INDPRO",12,2011-11-30,1.03296225474383
"baseline","Full","INDPRO",12,2011-12-31,1.0329342181943
"baseline","Full","INDPRO",12,2012-01-31,1.03097369725724
"baseline","Full","INDPRO",12,2012-02-29,1.02885977780276
"baseline","Full","INDPRO",12,2012-03-31,1.02865559524371
"baseline","Full","INDPRO",12,2012-04-30,1.0280512398809
"baseline","Full","INDPRO",12,2012-05-31,1.02715495642552
"baseline","Full","INDPRO",12,2012-06-30,1.02683853154657
"baseline","Full","INDPRO",12,2012-07-31,1.02699638612997
"baseline","Full","INDPRO",12,2012-08-31,1.02858366248913
"baseline","Full","INDPRO",12,2012-09-30,1.03000514449871
"baseline","Full","INDPRO",12,2012-10-31,1.03047883436931
"baseline","Full","INDPRO",12,2012-11-30,1.03120685288715
"baseline","Full","INDPRO",12,2012-12-31,1.03150760985499
"baseline","Full","INDPRO",12,2013-01-31,1.03340488617209
"baseline","Full","INDPRO",12,2013-02-28,1.0339158231023
"baseline","Full","INDPRO",12,2013-03-31,1.03289783688944
"baseline","Full","INDPRO",12,2013-04-30,1.03162945247746
"baseline","Full","INDPRO",12,2013-05-31,1.02948151150272
"baseline","Full","INDPRO",12,2013-06-30,1.02721813716173
"baseline","Full","INDPRO",12,2013-07-31,1.02531257019136
"baseline","Full","INDPRO",12,2013-08-31,1.0221644019151
"baseline","Full","INDPRO",12,2013-09-30,1.01646657666479
"baseline","Full","INDPRO",12,2013-10-31,1.01155884183789
"baseline","Full","INDPRO",12,2013-11-30,1.00694043954485
"baseline","Full","INDPRO",12,2013-12-31,1.00126553859913
"baseline","Full","INDPRO",12,2014-01-31,0.99208234039411
"baseline","Full","INDPRO",12,2014-02-28,0.982856408032076
"baseline","Full","INDPRO",12,2014-03-31,0.971283528518789
"baseline","Full","INDPRO",12,2014-04-30,0.954896403445231
"baseline","Full","INDPRO",12,2014-05-31,0.939873595654803
"baseline","Full","INDPRO",12,2014-06-30,0.922937468695431
"baseline","Full","INDPRO",12,2014-07-31,0.886688443347095
"baseline","Full","INDPRO",12,2014-08-31,0.853417363860176
"baseline","Full","INDPRO",12,2014-09-30,0.844660098140662
"baseline","Full","INDPRO",12,2014-10-31,0.837712064944689
"baseline","Full","INDPRO",12,2014-11-30,0.834997010565046
"baseline","Full","INDPRO",12,2014-12-31,0.833841131181569
"baseline","Full","INDPRO",12,2015-01-31,0.816378317411679
"baseline","Full","INDPRO",12,2015-02-28,0.782840662370863
"baseline","Full","INDPRO",12,2015-03-31,0.732314910890427
"baseline","Full","INDPRO",12,2015-04-30,0.71230340264672
"baseline","Full","INDPRO",12,2015-05-31,0.661893834545992
"baseline","Full","INDPRO",12,2015-06-30,0.627840362941502
"baseline","Full","INDPRO",12,2015-07-31,0.601516292591211
"baseline","Full","INDPRO",12,2015-08-31,0.59973754883605
"baseline","Full","INDPRO",12,2015-09-30,0.631348533450078
"baseline","Full","INDPRO",12,2015-10-31,0.660691950321369
"baseline","Full","INDPRO",12,2015-11-30,0.723859095747621
"baseline","Full","INDPRO",12,2015-12-31,0.811480525108871
"baseline","Full","INDPRO",12,2016-01-31,0.868037940250465
"baseline","Full","INDPRO",12,2016-02-29,0.922732539645188
"baseline","Full","INDPRO",12,2016-03-31,0.973946737624515
"baseline","Full","INDPRO",12,2016-04-30,1.00840688833021
"baseline","Full","INDPRO",12,2016-05-31,1.02416249135263
"baseline","Full","INDPRO",12,2016-06-30,1.04215330334469
"baseline","Full","INDPRO",12,2016-07-31,1.06293397777833
"baseline","Full","INDPRO",12,2016-08-31,1.07804407263817
"baseline","Full","INDPRO",12,2016-09-30,1.0896904599884
"baseline","Full","INDPRO",12,2016-10-31,1.10987062384655
"baseline","Full","INDPRO",12,2016-11-30,1.12900457263504
"baseline","Full","INDPRO",12,2016-12-31,1.13820291717707
"baseline","Full","INDPRO",12,2017-01-31,1.1619574832608
"baseline","Full","INDPRO",12,2017-02-28,1.19355773079345
"baseline","Full","INDPRO",12,2017-03-31,1.20544281603354
"baseline","Full","INDPRO",12,2017-04-30,1.22298824506938
"baseline","Full","INDPRO",12,2017-05-31,1.2414950394077
"baseline","Full","INDPRO",12,2017-06-30,1.25629036669832
"baseline","Full","INDPRO",12,2017-07-31,1.26815464755335
"baseline","Full","INDPRO",12,2017-08-31,1.26492355043854
"baseline","Full","INDPRO",12,2017-09-30,1.26492625611086
"baseline","Full","INDPRO",12,2017-10-31,1.26482555175194
"baseline","Full","INDPRO",12,2017-11-30,1.26013786698852
"baseline","Full","INDPRO",12,2017-12-31,1.25488812288342
"baseline","Full","INDPRO",12,2018-01-31,1.23612470659598
"baseline","Full","INDPRO",12,2018-02-28,1.21674535834886
"baseline","Full","INDPRO",12,2018-03-31,1.20951991793502
"baseline","Full","INDPRO",12,2018-04-30,1.1958947872365
"baseline","Full","INDPRO",12,2018-05-31,1.18896493794031
"baseline","Full","INDPRO",12,2018-06-30,1.18343843194384
"baseline","Full","INDPRO",12,2018-07-31,1.17351947619539
"baseline","Full","INDPRO",12,2018-08-31,1.16673018755448
"baseline","Full","INDPRO",12,2018-09-30,1.16520818350373
"baseline","Full","INDPRO",12,2018-10-31,1.16225246328788
"baseline","Full","INDPRO",12,2018-11-30,1.16127201165831
"baseline","Full","INDPRO",12,2018-12-31,1.16141347041221
"baseline","Full","INDPRO",12,2019-01-31,1.16190994289318
"baseline","Full","INDPRO",12,2019-02-28,1.16626609305751
"baseline","Full","INDPRO",12,2019-03-31,1.17633710317359
"baseline","Full","INDPRO",12,2019-04-30,1.18852267505941
"baseline","Full","INDPRO",12,2019-05-31,1.20469421613034
"baseline","Full","INDPRO",12,2019-06-30,1.22206625329938
"baseline","Full","INDPRO",12,2019-07-31,1.24801386846697
"baseline","Full","INDPRO",12,2019-08-31,1.26367844535764
"baseline","Full","INDPRO",12,2019-09-30,1.27800293312052
"baseline","Full","INDPRO",12,2019-10-31,1.28486070818092
"baseline","Full","INDPRO",12,2019-11-30,1.30077117040448
"baseline","Full","INDPRO",12,2019-12-31,1.31213986843712
"baseline","Medium","CPI",1,2001-02-28,NA
"baseline","Medium","CPI",1,2001-03-31,NA
"baseline","Medium","CPI",1,2001-04-30,NA
"baseline","Medium","CPI",1,2001-05-31,NA
"baseline","Medium","CPI",1,2001-06-30,NA
"baseline","Medium","CPI",1,2001-07-31,NA
"baseline","Medium","CPI",1,2001-08-31,NA
"baseline","Medium","CPI",1,2001-09-30,NA
"baseline","Medium","CPI",1,2001-10-31,NA
"baseline","Medium","CPI",1,2001-11-30,NA
"baseline","Medium","CPI",1,2001-12-31,NA
"baseline","Medium","CPI",1,2002-01-31,NA
"baseline","Medium","CPI",1,2002-02-28,NA
"baseline","Medium","CPI",1,2002-03-31,NA
"baseline","Medium","CPI",1,2002-04-30,NA
"baseline","Medium","CPI",1,2002-05-31,NA
"baseline","Medium","CPI",1,2002-06-30,NA
"baseline","Medium","CPI",1,2002-07-31,NA
"baseline","Medium","CPI",1,2002-08-31,NA
"baseline","Medium","CPI",1,2002-09-30,NA
"baseline","Medium","CPI",1,2002-10-31,NA
"baseline","Medium","CPI",1,2002-11-30,NA
"baseline","Medium","CPI",1,2002-12-31,NA
"baseline","Medium","CPI",1,2003-01-31,NA
"baseline","Medium","CPI",1,2003-02-28,NA
"baseline","Medium","CPI",1,2003-03-31,NA
"baseline","Medium","CPI",1,2003-04-30,NA
"baseline","Medium","CPI",1,2003-05-31,NA
"baseline","Medium","CPI",1,2003-06-30,NA
"baseline","Medium","CPI",1,2003-07-31,NA
"baseline","Medium","CPI",1,2003-08-31,NA
"baseline","Medium","CPI",1,2003-09-30,NA
"baseline","Medium","CPI",1,2003-10-31,NA
"baseline","Medium","CPI",1,2003-11-30,NA
"baseline","Medium","CPI",1,2003-12-31,NA
"baseline","Medium","CPI",1,2004-01-31,NA
"baseline","Medium","CPI",1,2004-02-29,NA
"baseline","Medium","CPI",1,2004-03-31,NA
"baseline","Medium","CPI",1,2004-04-30,NA
"baseline","Medium","CPI",1,2004-05-31,NA
"baseline","Medium","CPI",1,2004-06-30,NA
"baseline","Medium","CPI",1,2004-07-31,NA
"baseline","Medium","CPI",1,2004-08-31,NA
"baseline","Medium","CPI",1,2004-09-30,NA
"baseline","Medium","CPI",1,2004-10-31,NA
"baseline","Medium","CPI",1,2004-11-30,NA
"baseline","Medium","CPI",1,2004-12-31,NA
"baseline","Medium","CPI",1,2005-01-31,NA
"baseline","Medium","CPI",1,2005-02-28,NA
"baseline","Medium","CPI",1,2005-03-31,NA
"baseline","Medium","CPI",1,2005-04-30,NA
"baseline","Medium","CPI",1,2005-05-31,NA
"baseline","Medium","CPI",1,2005-06-30,NA
"baseline","Medium","CPI",1,2005-07-31,NA
"baseline","Medium","CPI",1,2005-08-31,NA
"baseline","Medium","CPI",1,2005-09-30,NA
"baseline","Medium","CPI",1,2005-10-31,NA
"baseline","Medium","CPI",1,2005-11-30,NA
"baseline","Medium","CPI",1,2005-12-31,NA
"baseline","Medium","CPI",1,2006-01-31,0.706436766775971
"baseline","Medium","CPI",1,2006-02-28,0.717261950092321
"baseline","Medium","CPI",1,2006-03-31,0.714885880305228
"baseline","Medium","CPI",1,2006-04-30,0.707987450582486
"baseline","Medium","CPI",1,2006-05-31,0.709912616900016
"baseline","Medium","CPI",1,2006-06-30,0.709545233066024
"baseline","Medium","CPI",1,2006-07-31,0.689226401145397
"baseline","Medium","CPI",1,2006-08-31,0.678068021977432
"baseline","Medium","CPI",1,2006-09-30,0.718524760626261
"baseline","Medium","CPI",1,2006-10-31,0.729298958738622
"baseline","Medium","CPI",1,2006-11-30,0.72874142516764
