"scenario","model","variable","horizon","target_date","rel_rmsfe"
"window1995","Full","CPI",1,1996-02-29,NA
"window1995","Full","CPI",1,1996-03-31,NA
"window1995","Full","CPI",1,1996-04-30,NA
"window1995","Full","CPI",1,1996-05-31,NA
"window1995","Full","CPI",1,1996-06-30,NA
"window1995","Full","CPI",1,1996-07-31,NA
"window1995","Full","CPI",1,1996-08-31,NA
"window1995","Full","CPI",1,1996-09-30,NA
"window1995","Full","CPI",1,1996-10-31,NA
"window1995","Full","CPI",1,1996-11-30,NA
"window1995","Full","CPI",1,1996-12-31,NA
"window1995","Full","CPI",1,1997-01-31,NA
"window1995","Full","CPI",1,1997-02-28,NA
"window1995","Full","CPI",1,1997-03-31,NA
"window1995","Full","CPI",1,1997-04-30,NA
"window1995","Full","CPI",1,1997-05-31,NA
"window1995","Full","CPI",1,1997-06-30,NA
"window1995","Full","CPI",1,1997-07-31,NA
"window1995","Full","CPI",1,1997-08-31,NA
"window1995","Full","CPI",1,1997-09-30,NA
"window1995","Full","CPI",1,1997-10-31,NA
"window1995","Full","CPI",1,1997-11-30,NA
"window1995","Full","CPI",1,1997-12-31,NA
"window1995","Full","CPI",1,1998-01-31,NA
"window1995","Full","CPI",1,1998-02-28,NA
"window1995","Full","CPI",1,1998-03-31,NA
"window1995","Full","CPI",1,1998-04-30,NA
"window1995","Full","CPI",1,1998-05-31,NA
"window1995","Full","CPI",1,1998-06-30,NA
"window1995","Full","CPI",1,1998-07-31,NA
"window1995","Full","CPI",1,1998-08-31,NA
"window1995","Full","CPI",1,1998-09-30,NA
"window1995","Full","CPI",1,1998-10-31,NA
"window1995","Full","CPI",1,1998-11-30,NA
"window1995","Full","CPI",1,1998-12-31,NA
"window1995","Full","CPI",1,1999-01-31,NA
"window1995","Full","CPI",1,1999-02-28,NA
"window1995","Full","CPI",1,1999-03-31,NA
"window1995","Full","CPI",1,1999-04-30,NA
"window1995","Full","CPI",1,1999-05-31,NA
"window1995","Full","CPI",1,1999-06-30,NA
"window1995","Full","CPI",1,1999-07-31,NA
"window1995","Full","CPI",1,1999-08-31,NA
"window1995","Full","CPI",1,1999-09-30,NA
"window1995","Full","CPI",1,1999-10-31,NA
"window1995","Full","CPI",1,1999-11-30,NA
"window1995","Full","CPI",1,1999-12-31,NA
"window1995","Full","CPI",1,2000-01-31,NA
"window1995","Full","CPI",1,2000-02-29,NA
"window1995","Full","CPI",1,2000-03-31,NA
"window1995","Full","CPI",1,2000-04-30,NA
"window1995","Full","CPI",1,2000-05-31,NA
"window1995","Full","CPI",1,2000-06-30,NA
"window1995","Full","CPI",1,2000-07-31,NA
"window1995","Full","CPI",1,2000-08-31,NA
"window1995","Full","CPI",1,2000-09-30,NA
"window1995","Full","CPI",1,2000-10-31,NA
"window1995","Full","CPI",1,2000-11-30,NA
"window1995","Full","CPI",1,2000-12-31,NA
"window1995","Full","CPI",1,2001-01-31,0.902412349013683
"window1995","Full","CPI",1,2001-02-28,0.9039898966858
"window1995","Full","CPI",1,2001-03-31,0.909935548939437
"window1995","Full","CPI",1,2001-04-30,0.910599631862935
"window1995","Full","CPI",1,2001-05-31,0.909762781071889
"window1995","Full","CPI",1,2001-06-30,0.901217415353509
"window1995","Full","CPI",1,2001-07-31,0.905125112807673
"window1995","Full","CPI",1,2001-08-31,0.910864955799818
"window1995","Full","CPI",1,2001-09-30,0.911053988692898
"window1995","Full","CPI",1,2001-10-31,0.909282967298694
"window1995","Full","CPI",1,2001-11-30,0.914204893393927
"window1995","Full","CPI",1,2001-12-31,0.914795384136005
"window1995","Full","CPI",1,2002-01-31,0.913671661908543
"window1995","Full","CPI",1,2002-02-28,0.91163336362739
"window1995","Full","CPI",1,2002-03-31,0.910200899885382
"window1995","Full","CPI",1,2002-04-30,0.910367327595346
"window1995","Full","CPI",1,2002-05-31,0.895468155807391
"window1995","Full","CPI",1,2002-06-30,0.893720515281897
"window1995","Full","CPI",1,2002-07-31,0.892620022840953
"window1995","Full","CPI",1,2002-08-31,0.894217820809811
"window1995","Full","CPI",1,2002-09-30,0.892675445946136
"window1995","Full","CPI",1,2002-10-31,0.893359448807426
"window1995","Full","CPI",1,2002-11-30,0.891366058152139
"window1995","Full","CPI",1,2002-12-31,0.888346724975517
"window1995","Full","CPI",1,2003-01-31,0.89254093960159
"window1995","Full","CPI",1,2003-02-28,0.903832488060482
"window1995","Full","CPI",1,2003-03-31,0.895603776607883
"window1995","Full","CPI",1,2003-04-30,0.904713904365348
"window1995","Full","CPI",1,2003-05-31,0.915301207168153
"window1995","Full","CPI",1,2003-06-30,0.916757894699178
"window1995","Full","CPI",1,2003-07-31,0.919464123637477
"window1995","Full","CPI",1,2003-08-31,0.931132068609718
"window1995","Full","CPI",1,2003-09-30,0.932209847210857
"window1995","Full","CPI",1,2003-10-31,0.925677030264223
"window1995","Full","CPI",1,2003-11-30,0.928413664168939
"window1995","Full","CPI",1,2003-12-31,0.928646662760844
"window1995","Full","CPI",1,2004-01-31,0.931510565071436
"window1995","Full","CPI",1,2004-02-29,0.932501747647434
"window1995","Full","CPI",1,2004-03-31,0.931370806360695
"window1995","Full","CPI",1,2004-04-30,0.935272048309253
"window1995","Full","CPI",1,2004-05-31,0.955434876054315
"window1995","Full","CPI",1,2004-06-30,0.952747088765639
"window1995","Full","CPI",1,2004-07-31,0.955223167492348
"window1995","Full","CPI",1,2004-08-31,0.960578107385032
"window1995","Full","CPI",1,2004-09-30,0.95885597408703
"window1995","Full","CPI",1,2004-10-31,0.965236279905592
"window1995","Full","CPI",1,2004-11-30,0.970173010261982
"window1995","Full","CPI",1,2004-12-31,0.961629899764996
"window1995","Full","CPI",1,2005-01-31,0.965590340418929
"window1995","Full","CPI",1,2005-02-28,0.955653721751226
"window1995","Full","CPI",1,2005-03-31,0.950213998593543
"window1995","Full","CPI",1,2005-04-30,0.965567673308753
"window1995","Full","CPI",1,2005-05-31,0.964429908224049
"window1995","Full","CPI",1,2005-06-30,0.972765641785791
"window1995","Full","CPI",1,2005-07-31,0.974198734277218
"window1995","Full","CPI",1,2005-08-31,0.985306885907321
"window1995","Full","CPI",1,2005-09-30,1.0051960489768
"window1995","Full","CPI",1,2005-10-31,0.975002888776038
"window1995","Full","CPI",1,2005-11-30,0.981945191732052
"window1995","Full","CPI",1,2005-12-31,0.985237553345091
"window1995","Full","CPI",1,2006-01-31,0.976989225022379
"window1995","Full","CPI",1,2006-02-28,0.985233572732357
"window1995","Full","CPI",1,2006-03-31,0.987384868645041
"window1995","Full","CPI",1,2006-04-30,0.986761504890975
"window1995","Full","CPI",1,2006-05-31,0.988330190597399
"window1995","Full","CPI",1,2006-06-30,0.9906172673211
"window1995","Full","CPI",1,2006-07-31,0.992377140860029
"window1995","Full","CPI",1,2006-08-31,0.988288233752079
"window1995","Full","CPI",1,2006-09-30,0.990637807930363
"window1995","Full","CPI",1,2006-10-31,1.0165974259117
"window1995","Full","CPI",1,2006-11-30,1.01640313910325
"window1995","Full","CPI",1,2006-12-31,1.01076477026526
"window1995","Full","CPI",1,2007-01-31,1.0076251622618
"window1995","Full","CPI",1,2007-02-28,1.00866398946167
"window1995","Full","CPI",1,2007-03-31,1.00859866549591
"window1995","Full","CPI",1,2007-04-30,1.00607953685216
"window1995","Full","CPI",1,2007-05-31,1.01058101182794
"window1995","Full","CPI",1,2007-06-30,1.01084775738367
"window1995","Full","CPI",1,2007-07-31,1.01216109461097
"window1995","Full","CPI",1,2007-08-31,1.01220663054365
"window1995","Full","CPI",1,2007-09-30,1.00931701002325
"window1995","Full","CPI",1,2007-10-31,1.00964423707049
"window1995","Full","CPI",1,2007-11-30,1.00911491759246
"window1995","Full","CPI",1,2007-12-31,1.0079305365405
"window1995","Full","CPI",1,2008-01-31,1.00643801485753
"window1995","Full","CPI",1,2008-02-29,1.0020149377941
"window1995","Full","CPI",1,2008-03-31,1.00435779473154
"window1995","Full","CPI",1,2008-04-30,1.00649584129264
"window1995","Full","CPI",1,2008-05-31,0.998941273204142
"window1995","Full","CPI",1,2008-06-30,1.01019811709563
"window1995","Full","CPI",1,2008-07-31,1.01605630437681
"window1995","Full","CPI",1,2008-08-31,0.998228169139731
"window1995","Full","CPI",1,2008-09-30,1.00019946409257
"window1995","Full","CPI",1,2008-10-31,0.995341008903833
"window1995","Full","CPI",1,2008-11-30,1.04044676900961
"window1995","Full","CPI",1,2008-12-31,1.05248328762506
"window1995","Full","CPI",1,2009-01-31,1.05633613788801
"window1995","Full","CPI",1,2009-02-28,1.06745784400367
"window1995","Full","CPI",1,2009-03-31,1.0598245027723
"window1995","Full","CPI",1,2009-04-30,1.06063188452898
"window1995","Full","CPI",1,2009-05-31,1.06121197757761
"window1995","Full","CPI",1,2009-06-30,1.05929301834454
"window1995","Full","CPI",1,2009-07-31,1.04886888906443
"window1995","Full","CPI",1,2009-08-31,1.04773140361419
"window1995","Full","CPI",1,2009-09-30,1.04801282481677
"window1995","Full","CPI",1,2009-10-31,1.04789665032763
"window1995","Full","CPI",1,2009-11-30,1.04646210748471
"window1995","Full","CPI",1,2009-12-31,1.04822564356854
"window1995","Full","CPI",1,2010-01-31,1.04820617371916
"window1995","Full","CPI",1,2010-02-28,1.0508675177852
"window1995","Full","CPI",1,2010-03-31,1.05150113406525
"window1995","Full","CPI",1,2010-04-30,1.05185567275566
"window1995","Full","CPI",1,2010-05-31,1.05407809699907
"window1995","Full","CPI",1,2010-06-30,1.05237882399241
"window1995","Full","CPI",1,2010-07-31,1.05417272999561
"window1995","Full","CPI",1,2010-08-31,1.05219804097786
"window1995","Full","CPI",1,2010-09-30,1.05516872176528
"window1995","Full","CPI",1,2010-10-31,1.07040045700867
"window1995","Full","CPI",1,2010-11-30,1.07257817912765
"window1995","Full","CPI",1,2010-12-31,1.07196647075773
"window1995","Full","CPI",1,2011-01-31,1.07868906428478
"window1995","Full","CPI",1,2011-02-28,1.07732427236323
"window1995","Full","CPI",1,2011-03-31,1.07711936448487
"window1995","Full","CPI",1,2011-04-30,1.07963855228819
"window1995","Full","CPI",1,2011-05-31,1.07998564968237
"window1995","Full","CPI",1,2011-06-30,1.07738249395781
"window1995","Full","CPI",1,2011-07-31,1.07679554273651
"window1995","Full","CPI",1,2011-08-31,1.0780050569641
"window1995","Full","CPI",1,2011-09-30,1.08627319113584
"window1995","Full","CPI",1,2011-10-31,1.07440433157765
"window1995","Full","CPI",1,2011-11-30,1.07426490012115
"window1995","Full","CPI",1,2011-12-31,1.07996926230481
"window1995","Full","CPI",1,2012-01-31,1.08139834085617
"window1995","Full","CPI",1,2012-02-29,1.0809424563949
"window1995","Full","CPI",1,2012-03-31,1.08091496983946
"window1995","Full","CPI",1,2012-04-30,1.08050924431528
"window1995","Full","CPI",1,2012-05-31,1.07840621348879
"window1995","Full","CPI",1,2012-06-30,1.07951988229697
"window1995","Full","CPI",1,2012-07-31,1.07911057359967
"window1995","Full","CPI",1,2012-08-31,1.07857483744401
"window1995","Full","CPI",1,2012-09-30,1.08487974484005
"window1995","Full","CPI",1,2012-10-31,1.08450293112305
"window1995","Full","CPI",1,2012-11-30,1.08107793981243
"window1995","Full","CPI",1,2012-12-31,1.08347112540729
"window1995","Full","CPI",1,2013-01-31,1.08294796101328
"window1995","Full","CPI",1,2013-02-28,1.08303438123564
"window1995","Full","CPI",1,2013-03-31,1.06767822598651
"window1995","Full","CPI",1,2013-04-30,1.07633346618243
"window1995","Full","CPI",1,2013-05-31,1.07977732826479
"window1995","Full","CPI",1,2013-06-30,1.07708199965663
"window1995","Full","CPI",1,2013-07-31,1.07233190659637
"window1995","Full","CPI",1,2013-08-31,1.08569604068245
"window1995","Full","CPI",1,2013-09-30,1.08202128245008
"window1995","Full","CPI",1,2013-10-31,1.1084304713254
"window1995","Full","CPI",1,2013-11-30,1.07276404929689
"window1995","Full","CPI",1,2013-12-31,1.03583098559308
"window1995","Full","CPI",1,2014-01-31,1.01840257879556
"window1995","Full","CPI",1,2014-02-28,0.974307192002612
"window1995","Full","CPI",1,2014-03-31,1.00077435222779
"window1995","Full","CPI",1,2014-04-30,0.998482307714151
"window1995","Full","CPI",1,2014-05-31,0.996647022984407
"window1995","Full","CPI",1,2014-06-30,0.99119120762303
"window1995","Full","CPI",1,2014-07-31,1.05118878660609
"window1995","Full","CPI",1,2014-08-31,1.05103961637878
"window1995","Full","CPI",1,2014-09-30,1.05577111595724
"window1995","Full","CPI",1,2014-10-31,1.05215554700425
"window1995","Full","CPI",1,2014-11-30,1.03894449937512
"window1995","Full","CPI",1,2014-12-31,1.03361017267547
"window1995","Full","CPI",1,2015-01-31,1.01115907698572
"window1995","Full","CPI",1,2015-02-28,1.00152121060896
"window1995","Full","CPI",1,2015-03-31,1.00720141427941
"window1995","Full","CPI",1,2015-04-30,1.0019619024719
"window1995","Full","CPI",1,2015-05-31,0.992979377823277
"window1995","Full","CPI",1,2015-06-30,0.995267705715541
"window1995","Full","CPI",1,2015-07-31,0.992593095406654
"window1995","Full","CPI",1,2015-08-31,0.98614114407964
"window1995","Full","CPI",1,2015-09-30,0.979064745126031
"window1995","Full","CPI",1,2015-10-31,0.979085695092605
"window1995","Full","CPI",1,2015-11-30,0.978395190141416
"window1995","Full","CPI",1,2015-12-31,0.965636189082484
"window1995","Full","CPI",1,2016-01-31,0.962708112623797
"window1995","Full","CPI",1,2016-02-29,0.954028510329313
"window1995","Full","CPI",1,2016-03-31,0.952703233914747
"window1995","Full","CPI",1,2016-04-30,0.952429417432173
"window1995","Full","CPI",1,2016-05-31,0.951458441665997
"window1995","Full","CPI",1,2016-06-30,0.955436169954353
"window1995","Full","CPI",1,2016-07-31,0.954140775506784
"window1995","Full","CPI",1,2016-08-31,0.95039484616558
"window1995","Full","CPI",1,2016-09-30,0.948431345603909
"window1995","Full","CPI",1,2016-10-31,0.953174969682801
"window1995","Full","CPI",1,2016-11-30,0.948905926719805
"window1995","Full","CPI",1,2016-12-31,0.946255607275477
"window1995","Full","CPI",1,2017-01-31,0.948165886275958
"window1995","Full","CPI",1,2017-02-28,0.944948562175674
"window1995","Full","CPI",1,2017-03-31,0.942938972728702
"window1995","Full","CPI",1,2017-04-30,0.943487534869602
"window1995","Full","CPI",1,2017-05-31,0.936562649857665
"window1995","Full","CPI",1,2017-06-30,0.93402856586187
"window1995","Full","CPI",1,2017-07-31,0.931639681366665
"window1995","Full","CPI",1,2017-08-31,0.915283211183444
"window1995","Full","CPI",1,2017-09-30,0.924731542041894
"window1995","Full","CPI",1,2017-10-31,0.915260042387802
"window1995","Full","CPI",1,2017-11-30,0.924401949667517
"window1995","Full","CPI",1,2017-12-31,0.919972256525118
"window1995","Full","CPI",1,2018-01-31,0.920072587347514
"window1995","Full","CPI",1,2018-02-28,0.911906276293205
"window1995","Full","CPI",1,2018-03-31,0.938893335764968
"window1995","Full","CPI",1,2018-04-30,0.894453832891443
"window1995","Full","CPI",1,2018-05-31,0.890088957684466
"window1995","Full","CPI",1,2018-06-30,0.886459603432969
"window1995","Full","CPI",1,2018-07-31,0.894557442705838
"window1995","Full","CPI",1,2018-08-31,0.893946773522415
"window1995","Full","CPI",1,2018-09-30,0.896127033826653
"window1995","Full","CPI",1,2018-10-31,0.892800658075697
"window1995","Full","CPI",1,2018-11-30,0.887446445745903
"window1995","Full","CPI",1,2018-12-31,0.88830365773413
"window1995","Full","CPI",1,2019-01-31,0.876888931660822
"window1995","Full","CPI",1,2019-02-28,0.870199527830343
"window1995","Full","CPI",1,2019-03-31,0.873375397680565
"window1995","Full","CPI",1,2019-04-30,0.877044039463957
"window1995","Full","CPI",1,2019-05-31,0.878137747003785
"window1995","Full","CPI",1,2019-06-30,0.874508989509886
"window1995","Full","CPI",1,2019-07-31,0.871406212085084
"window1995","Full","CPI",1,2019-08-31,0.870429366968157
"window1995","Full","CPI",1,2019-09-30,0.867035113679819
"window1995","Full","CPI",1,2019-10-31,0.87189724448429
"window1995","Full","CPI",1,2019-11-30,0.879572702913747
"window1995","Full","CPI",1,2019-12-31,0.883317177015123
"window1995","Full","CPI",3,1996-04-30,NA
"window1995","Full","CPI",3,1996-05-31,NA
"window1995","Full","CPI",3,1996-06-30,NA
"window1995","Full","CPI",3,1996-07-31,NA
"window1995","Full","CPI",3,1996-08-31,NA
"window1995","Full","CPI",3,1996-09-30,NA
"window1995","Full","CPI",3,1996-10-31,NA
"window1995","Full","CPI",3,1996-11-30,NA
"window1995","Full","CPI",3,1996-12-31,NA
"window1995","Full","CPI",3,1997-01-31,NA
"window1995","Full","CPI",3,1997-02-28,NA
"window1995","Full","CPI",3,1997-03-31,NA
"window1995","Full","CPI",3,1997-04-30,NA
"window1995","Full","CPI",3,1997-05-31,NA
"window1995","Full","CPI",3,1997-06-30,NA
"window1995","Full","CPI",3,1997-07-31,NA
"window1995","Full","CPI",3,1997-08-31,NA
"window1995","Full","CPI",3,1997-09-30,NA
"window1995","Full","CPI",3,1997-10-31,NA
"window1995","Full","CPI",3,1997-11-30,NA
"window1995","Full","CPI",3,1997-12-31,NA
"window1995","Full","CPI",3,1998-01-31,NA
"window1995","Full","CPI",3,1998-02-28,NA
"window1995","Full","CPI",3,1998-03-31,NA
"window1995","Full","CPI",3,1998-04-30,NA
"window1995","Full","CPI",3,1998-05-31,NA
"window1995","Full","CPI",3,1998-06-30,NA
"window1995","Full","CPI",3,1998-07-31,NA
"window1995","Full","CPI",3,1998-08-31,NA
"window1995","Full","CPI",3,1998-09-30,NA
"window1995","Full","CPI",3,1998-10-31,NA
"window1995","Full","CPI",3,1998-11-30,NA
"window1995","Full","CPI",3,1998-12-31,NA
"window1995","Full","CPI",3,1999-01-31,NA
"window1995","Full","CPI",3,1999-02-28,NA
"window1995","Full","CPI",3,1999-03-31,NA
"window1995","Full","CPI",3,1999-04-30,NA
"window1995","Full","CPI",3,1999-05-31,NA
"window1995","Full","CPI",3,1999-06-30,NA
"window1995","Full","CPI",3,1999-07-31,NA
"window1995","Full","CPI",3,1999-08-31,NA
"window1995","Full","CPI",3,1999-09-30,NA
"window1995","Full","CPI",3,1999-10-31,NA
"window1995","Full","CPI",3,1999-11-30,NA
"window1995","Full","CPI",3,1999-12-31,NA
"window1995","Full","CPI",3,2000-01-31,NA
"window1995","Full","CPI",3,2000-02-29,NA
"window1995","Full","CPI",3,2000-03-31,NA
"window1995","Full","CPI",3,2000-04-30,NA
"window1995","Full","CPI",3,2000-05-31,NA
"window1995","Full","CPI",3,2000-06-30,NA
"window1995","Full","CPI",3,2000-07-31,NA
"window1995","Full","CPI",3,2000-08-31,NA
"window1995","Full","CPI",3,2000-09-30,NA
"window1995","Full","CPI",3,2000-10-31,NA
"window1995","Full","CPI",3,2000-11-30,NA
"window1995","Full","CPI",3,2000-12-31,NA
"window1995","Full","CPI",3,2001-01-31,NA
"window1995","Full","CPI",3,2001-02-28,NA
"window1995","Full","CPI",3,2001-03-31,1.08458241343385
"window1995","Full","CPI",3,2001-04-30,1.07270618028001
"window1995","Full","CPI",3,2001-05-31,1.06909808437075
"window1995","Full","CPI",3,2001-06-30,1.07474810016896
"window1995","Full","CPI",3,2001-07-31,1.0734125451187
"window1995","Full","CPI",3,2001-08-31,1.0602227340143
"window1995","Full","CPI",3,2001-09-30,1.03381464392848
"window1995","Full","CPI",3,2001-10-31,1.03263415441426
"window1995","Full","CPI",3,2001-11-30,1.06041951277488
"window1995","Full","CPI",3,2001-12-31,1.08307626522456
"window1995","Full","CPI",3,2002-01-31,1.08145966789278
"window1995","Full","CPI",3,2002-02-28,1.08418376715824
"window1995","Full","CPI",3,2002-03-31,1.06172159042793
"window1995","Full","CPI",3,2002-04-30,1.04566168012611
"window1995","Full","CPI",3,2002-05-31,1.03370357224071
"window1995","Full","CPI",3,2002-06-30,1.01614391094464
"window1995","Full","CPI",3,2002-07-31,0.987244905443
"window1995","Full","CPI",3,2002-08-31,0.978144675665325
"window1995","Full","CPI",3,2002-09-30,0.978683419182172
"window1995","Full","CPI",3,2002-10-31,0.980598722629993
"window1995","Full","CPI",3,2002-11-30,0.976971665501338
"window1995","Full","CPI",3,2002-12-31,0.972067910929722
"window1995","Full","CPI",3,2003-01-31,0.97518371322643
"window1995","Full","CPI",3,2003-02-28,0.992915576439609
"window1995","Full","CPI",3,2003-03-31,0.990089887794171
"window1995","Full","CPI",3,2003-04-30,0.973000927475025
"window1995","Full","CPI",3,2003-05-31,0.929268387233758
"window1995","Full","CPI",3,2003-06-30,0.892277864398111
"window1995","Full","CPI",3,2003-07-31,0.893790508697959
"window1995","Full","CPI",3,2003-08-31,0.877373367853045
"window1995","Full","CPI",3,2003-09-30,0.857495150653611
"window1995","Full","CPI",3,2003-10-31,0.857718426186563
"window1995","Full","CPI",3,2003-11-30,0.854166557852802
"window1995","Full","CPI",3,2003-12-31,0.841753827679565
"window1995","Full","CPI",3,2004-01-31,0.843167414131968
"window1995","Full","CPI",3,2004-02-29,0.843780838484197
"window1995","Full","CPI",3,2004-03-31,0.841735826326653
"window1995","Full","CPI",3,2004-04-30,0.840229252246352
"window1995","Full","CPI",3,2004-05-31,0.841375968294182
"window1995","Full","CPI",3,2004-06-30,0.85299868628623
"window1995","Full","CPI",3,2004-07-31,0.853672099041776
"window1995","Full","CPI",3,2004-08-31,0.853260741153836
"window1995","Full","CPI",3,2004-09-30,0.847603517922118
"window1995","Full","CPI",3,2004-10-31,0.850151025107889
"window1995","Full","CPI",3,2004-11-30,0.855893741239668
"window1995","Full","CPI",3,2004-12-31,0.858137337432648
"window1995","Full","CPI",3,2005-01-31,0.856452198876435
"window1995","Full","CPI",3,2005-02-28,0.846275522732068
"window1995","Full","CPI",3,2005-03-31,0.846608235965813
"window1995","Full","CPI",3,2005-04-30,0.844760651587765
"window1995","Full","CPI",3,2005-05-31,0.845534774964981
"window1995","Full","CPI",3,2005-06-30,0.853727963436344
"window1995","Full","CPI",3,2005-07-31,0.8470206536237
"window1995","Full","CPI",3,2005-08-31,0.851960886643934
"window1995","Full","CPI",3,2005-09-30,0.868871687254738
"window1995","Full","CPI",3,2005-10-31,0.873308537835881
"window1995","Full","CPI",3,2005-11-30,0.873657453338863
"window1995","Full","CPI",3,2005-12-31,0.826257638062387
"window1995","Full","CPI",3,2006-01-31,0.806059834538378
"window1995","Full","CPI",3,2006-02-28,0.804784342180727
"window1995","Full","CPI",3,2006-03-31,0.801177841346872
"window1995","Full","CPI",3,2006-04-30,0.804144895736343
"window1995","Full","CPI",3,2006-05-31,0.804972343140522
"window1995","Full","CPI",3,2006-06-30,0.805479831238948
"window1995","Full","CPI",3,2006-07-31,0.804099507326477
"window1995","Full","CPI",3,2006-08-31,0.801011358058747
"window1995","Full","CPI",3,2006-09-30,0.801942169958585
"window1995","Full","CPI",3,2006-10-31,0.817829702186962
"window1995","Full","CPI",3,2006-11-30,0.825221169081473
"window1995","Full","CPI",3,2006-12-31,0.815193005651159
"window1995","Full","CPI",3,2007-01-31,0.809789032032021
"window1995","Full","CPI",3,2007-02-28,0.795860172708819
"window1995","Full","CPI",3,2007-03-31,0.797461739511741
"window1995","Full","CPI",3,2007-04-30,0.799688251262951
"window1995","Full","CPI",3,2007-05-31,0.802819767746515
"window1995","Full","CPI",3,2007-06-30,0.804061505208133
"window1995","Full","CPI",3,2007-07-31,0.805372426857248
"window1995","Full","CPI",3,2007-08-31,0.804437759855965
"window1995","Full","CPI",3,2007-09-30,0.804321371149867
"window1995","Full","CPI",3,2007-10-31,0.8042314092222
"window1995","Full","CPI",3,2007-11-30,0.807321110073944
"window1995","Full","CPI",3,2007-12-31,0.810640591129336
"window1995","Full","CPI",3,2008-01-31,0.812027168377073
"window1995","Full","CPI",3,2008-02-29,0.806209676547567
"window1995","Full","CPI",3,2008-03-31,0.803042018080111
"window1995","Full","CPI",3,2008-04-30,0.803736242822489
"window1995","Full","CPI",3,2008-05-31,0.808207000318785
"window1995","Full","CPI",3,2008-06-30,0.832865772887744
"window1995","Full","CPI",3,2008-07-31,0.851329973135617
"window1995","Full","CPI",3,2008-08-31,0.862815373152366
"window1995","Full","CPI",3,2008-09-30,0.866830763087283
"window1995","Full","CPI",3,2008-10-31,0.850325193995132
"window1995","Full","CPI",3,2008-11-30,0.866105080777119
"window1995","Full","CPI",3,2008-12-31,0.896136465631941
"window1995","Full","CPI",3,2009-01-31,0.911434175359927
"window1995","Full","CPI",3,2009-02-28,0.908251726048252
"window1995","Full","CPI",3,2009-03-31,0.878838472795098
"window1995","Full","CPI",3,2009-04-30,0.870187438863165
"window1995","Full","CPI",3,2009-05-31,0.870385605333498
"window1995","Full","CPI",3,2009-06-30,0.876830359243959
"window1995","Full","CPI",3,2009-07-31,0.881300261371243
"window1995","Full","CPI",3,2009-08-31,0.882861482753444
"window1995","Full","CPI",3,2009-09-30,0.882633249983947
"window1995","Full","CPI",3,2009-10-31,0.883273379059483
"window1995","Full","CPI",3,2009-11-30,0.882943645632503
"window1995","Full","CPI",3,2009-12-31,0.883046419627403
"window1995","Full","CPI",3,2010-01-31,0.883214527286259
"window1995","Full","CPI",3,2010-02-28,0.884876660134813
"window1995","Full","CPI",3,2010-03-31,0.885611690003881
"window1995","Full","CPI",3,2010-04-30,0.885988554986047
"window1995","Full","CPI",3,2010-05-31,0.887271462565199
"window1995","Full","CPI",3,2010-06-30,0.888782131163957
"window1995","Full","CPI",3,2010-07-31,0.89049350058272
"window1995","Full","CPI",3,2010-08-31,0.889933390813037
"window1995","Full","CPI",3,2010-09-30,0.888274037741051
"window1995","Full","CPI",3,2010-10-31,0.887892294353053
"window1995","Full","CPI",3,2010-11-30,0.888858422117924
"window1995","Full","CPI",3,2010-12-31,0.904980665702266
"window1995","Full","CPI",3,2011-01-31,0.91444613109331
"window1995","Full","CPI",3,2011-02-28,0.916381144015259
"window1995","Full","CPI",3,2011-03-31,0.919483937438285
"window1995","Full","CPI",3,2011-04-30,0.921242826931583
"window1995","Full","CPI",3,2011-05-31,0.923161650297495
"window1995","Full","CPI",3,2011-06-30,0.922659383480761
"window1995","Full","CPI",3,2011-07-31,0.922196657338108
"window1995","Full","CPI",3,2011-08-31,0.920913357629268
"window1995","Full","CPI",3,2011-09-30,0.921887411104238
"window1995","Full","CPI",3,2011-10-31,0.91862918733431
"window1995","Full","CPI",3,2011-11-30,0.918187144932232
"window1995","Full","CPI",3,2011-12-31,0.915959751217671
"window1995","Full","CPI",3,2012-01-31,0.918383704035146
"window1995","Full","CPI",3,2012-02-29,0.926305975567976
"window1995","Full","CPI",3,2012-03-31,0.927298367415665
"window1995","Full","CPI",3,2012-04-30,0.926521377962716
"window1995","Full","CPI",3,2012-05-31,0.926017305823644
"window1995","Full","CPI",3,2012-06-30,0.925706118039105
"window1995","Full","CPI",3,2012-07-31,0.927698639280521
"window1995","Full","CPI",3,2012-08-31,0.928987365003739
"window1995","Full","CPI",3,2012-09-30,0.928384900634222
"window1995","Full","CPI",3,2012-10-31,0.925600673682068
"window1995","Full","CPI",3,2012-11-30,0.925783700159758
"window1995","Full","CPI",3,2012-12-31,0.923113564842088
"window1995","Full","CPI",3,2013-01-31,0.91766765859339
"window1995","Full","CPI",3,2013-02-28,0.918032841065338
"window1995","Full","CPI",3,2013-03-31,0.917671194147074
"window1995","Full","CPI",3,2013-04-30,0.919871791141559
"window1995","Full","CPI",3,2013-05-31,0.919340726999473
"window1995","Full","CPI",3,2013-06-30,0.914141735098127
"window1995","Full","CPI",3,2013-07-31,0.90856431590013
"window1995","Full","CPI",3,2013-08-31,0.903902615622463
"window1995","Full","CPI",3,2013-09-30,0.9052591141088
"window1995","Full","CPI",3,2013-10-31,0.918985823506174
"window1995","Full","CPI",3,2013-11-30,0.922986972112732
"window1995","Full","CPI",3,2013-12-31,0.892651520161067
"window1995","Full","CPI",3,2014-01-31,0.837837678253711
"window1995","Full","CPI",3,2014-02-28,0.84806825814365
